Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1778620918,100,,Aggregated,42.600000,7.200000,52,79,97,110,140,170,210,230,1000,1000,1000,1716,245,52,72.12879655453689,6.445092032663524,1029.534340952523,12351.844405594406
1778620919,100,,Aggregated,40.600000,6.600000,52,78,97,110,140,170,210,230,1000,1000,1000,1754,253,52,71.67769569007334,6.445092032663524,1029.534340952523,12376.06385404789
1778620920,100,,Aggregated,40.600000,6.600000,52,78,97,110,140,170,210,230,1000,1000,1000,1790,258,52,71.57537681096125,6.445092032663524,1029.534340952523,12404.942458100559
1778620921,100,,Aggregated,42.400000,7.000000,52,78,97,110,140,170,210,230,1000,1000,1000,1834,265,52,71.51077386342708,6.445092032663524,1029.534340952523,12454.565430752453
1778620922,100,,Aggregated,41.400000,6.900000,52,80,98,110,140,170,210,230,1000,1000,1000,1889,277,52,72.62806516061076,6.445092032663524,1029.534340952523,12481.654314452091
1778620923,100,,Aggregated,41.900000,6.900000,53,80,98,110,140,170,210,230,1000,1000,1000,1926,285,52,72.45620367780177,6.445092032663524,1029.534340952523,12480.17497403946
1778620924,100,,Aggregated,43.300000,7.000000,52,79,98,110,140,170,210,230,1000,1000,1000,1964,293,52,72.08353956935352,6.445092032663524,1029.534340952523,12504.27749490835
1778620925,100,,Aggregated,43.800000,7.800000,52,79,97,110,140,170,210,230,900,1000,1000,2005,299,52,71.70418873940248,6.004804978147149,1029.534340952523,12513.919700748129
1778620926,100,,Aggregated,42.400000,7.700000,52,79,98,110,140,170,210,240,900,1000,1000,2058,308,52,72.3497969922234,6.004804978147149,1029.534340952523,12547.771137026239
1778620927,100,,Aggregated,42.100000,7.400000,52,79,98,110,140,170,210,240,900,1000,1000,2103,314,52,72.37372191676438,6.004804978147149,1029.534340952523,12612.719448407037
1778620928,100,,Aggregated,43.300000,7.700000,52,78,97,110,140,170,210,240,900,1000,1000,2130,319,52,72.05482782148908,6.004804978147149,1029.534340952523,12624.839436619719
1778620929,100,,Aggregated,45.100000,8.000000,52,79,98,110,140,170,210,240,900,1000,1000,2173,322,52,72.39917529734247,6.004804978147149,1029.534340952523,12717.445006902899
1778620930,100,,Aggregated,41.800000,7.500000,52,80,98,110,140,180,220,240,900,1000,1000,2226,328,52,72.73366748437333,6.004804978147149,1029.534340952523,12745.027852650494
1778620931,100,,Aggregated,41.500000,6.900000,52,79,98,110,140,180,210,240,900,1000,1000,2275,337,52,72.52135183605887,6.004804978147149,1029.534340952523,12760.978461538461
1778620932,100,,Aggregated,43.200000,7.000000,52,79,98,110,140,170,210,240,900,1000,1000,2314,346,52,72.22943527543718,6.004804978147149,1029.534340952523,12770.019014693173
1778620933,100,,Aggregated,43.900000,7.200000,52,79,97,110,140,170,210,240,900,1000,1000,2346,352,52,71.85458458895745,6.004804978147149,1029.534340952523,12794.660272804775
1778620934,100,,Aggregated,42.900000,7.000000,52,78,97,110,140,170,210,240,900,1000,1000,2397,358,52,71.87959692680072,6.004804978147149,1029.534340952523,12869.724238631623
1778620935,100,,Aggregated,41.800000,6.700000,52,78,97,110,140,170,210,240,900,1000,1000,2441,367,52,71.71738881824575,6.004804978147149,1029.534340952523,12883.724702990577
1778620936,100,,Aggregated,43.200000,6.500000,52,78,97,110,140,170,210,240,900,1000,1000,2483,371,52,71.60587401629661,6.004804978147149,1029.534340952523,12947.704389850987
1778620937,100,,Aggregated,43.400000,6.800000,52,78,96,110,140,170,210,230,900,1000,1000,2526,378,52,71.35960209135096,6.004804978147149,1029.534340952523,12965.346793349168
1778620938,100,,Aggregated,42.000000,6.200000,52,78,96,110,140,170,210,230,900,1000,1000,2572,382,52,71.33506504699486,6.004804978147149,1029.534340952523,13029.768273716953
1778620939,100,,Aggregated,42.100000,6.300000,52,78,96,110,140,170,210,230,900,1000,1000,2610,388,52,71.40855269610947,6.004804978147149,1029.534340952523,13056.521455938697
1778620940,100,,Aggregated,43.600000,6.300000,52,78,96,110,140,170,210,230,900,1000,1000,2652,396,52,71.31545909052345,6.004804978147149,1029.534340952523,13094.651206636501
1778620941,100,,Aggregated,44.000000,6.500000,52,78,96,110,140,170,210,230,900,1000,1000,2704,407,52,71.06029262176244,6.004804978147149,1029.534340952523,13096.294378698225
